Booking_ID,Customer_ID,Employee_ID,Pricing_ID,Booking_Date,Delivery_Date,Origin_City,Destination_City,Vehicle_Type,Weight_LBS,Freight_Amount_USD,Payment_Mode,Shipment_Status,Customer_Name,Customer_City,Industry,Credit_Limit_USD,Customer_Status,Employee_Name,Employee_City,Joining_Date,Salary_USD,Manager_Name
BK008707,CUST3046,EMP1001,PR2046,2025-07-12,,Phoenix,Dallas,Trailer,6942.19,14961.16,COD,Pending,Shelton Inc,New York,Retail,32041,Active,Luis Hall,Atlanta,2024-12-27,73591.0,Robin Moore
BK008708,CUST3100,EMP1062,PR2023,2025-11-03,,Chicago,Seattle,Truck,928.77,18375.49,COD,Pending,Wallace-Rice,Los Angeles,Manufacturing,53261,Inactive,Erica Bailey,San Francisco,2025-07-11,78210.0,Daniel Cannon
BK008709,CUST3030,EMP1024,PR2002,2026-01-17,,Los Angeles,Boston,Container,1243.0,19138.85,Credit,In Transit,"Ramirez, Jones And Brooks",Atlanta,Healthcare,80326,Active,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK008710,CUST3069,EMP1032,PR2001,2025-07-20,,Seattle,Denver,Trailer,2345.07,13033.71,COD,In Transit,Wright-Hanna,Seattle,Manufacturing,85903,Active,Phillip Mcguire,Houston,2025-05-23,70707.0,Travis Smith
BK008711,CUST3185,EMP1049,PR2012,2026-03-04,,New York,Phoenix,Truck,8116.78,14376.63,COD,Pending,"Howard, Pierce And Reed",Atlanta,Healthcare,37932,Inactive,John Allison,Miami,2024-08-23,5000.0,Bethany Nelson
BK008712,CUST3079,EMP1040,PR2033,2026-03-07,2026-03-16,Los Angeles,New York,Trailer,1244.11,6916.77,Prepaid,Delivered,Baker-Davis,Chicago,Retail,26584,Inactive,Cheryl Green,Boston,2023-10-14,63549.0,Miguel Jarvis
BK008713,CUST3245,EMP1014,PR2017,2025-06-25,,Boston,Seattle,Truck,4797.13,6917.66,Prepaid,Pending,Martinez-Moore,Los Angeles,Healthcare,52175,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK008714,CUST3293,EMP1090,PR2026,2025-06-13,,New York,Phoenix,Mini Truck,841.12,14874.02,COD,Cancelled,Burch Llc,Phoenix,Retail,40942,Inactive,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK008715,CUST3236,EMP1033,PR2006,2025-09-15,,Los Angeles,San Francisco,Truck,7972.62,4602.61,Credit,Pending,Ayala Group,San Francisco,Retail,81381,Active,Thomas Abbott,Dallas,2024-05-01,48468.0,Derrick Cohen
BK008716,CUST3006,EMP1093,PR2026,2025-12-18,,Houston,Denver,Trailer,593.95,14272.52,COD,Cancelled,"Lewis, Schultz And Simpson",Chicago,Retail,44020,Inactive,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
BK008717,CUST3025,EMP1075,PR2024,2025-09-26,,Denver,Seattle,Mini Truck,2712.82,3395.53,Credit,Cancelled,Horne Plc,Seattle,Manufacturing,18577,Active,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK008718,CUST3286,EMP1054,PR2034,2025-06-11,,Denver,Chicago,Truck,9460.77,15665.44,COD,Booked,"Brown, Heath And Lyons",San Francisco,Manufacturing,31070,Active,David Johnson,Los Angeles,2025-07-15,96440.0,Michelle Johnston
BK008719,CUST3056,EMP1063,PR2010,2026-02-05,2026-02-13,New York,Boston,Container,1559.7,2520.9,Credit,Delivered,Gonzalez-Trujillo,Seattle,Manufacturing,67157,Active,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK008720,CUST3287,EMP1085,PR2013,2025-12-06,,Seattle,Boston,Truck,9254.04,9446.97,COD,Pending,Williams-Bates,Seattle,Manufacturing,34659,Inactive,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK008721,CUST3097,EMP1080,PR2019,2025-05-24,2025-06-03,Boston,Chicago,Van,7727.43,11715.83,Credit,Delivered,"Randall, Jackson And Skinner",San Francisco,Healthcare,29339,Active,William Juarez,New York,2024-08-14,81717.5,Jacob Perry
BK008722,CUST3259,EMP1026,PR2021,2025-11-03,,Los Angeles,San Francisco,Mini Truck,1693.49,7821.06,Prepaid,Cancelled,Moore Group,Houston,Retail,20180,Active,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK008723,CUST3238,EMP1097,PR2032,2025-08-08,,Atlanta,Miami,Mini Truck,425.47,720.38,Cash,In Transit,Morgan Inc,Atlanta,Healthcare,19848,Inactive,Christopher Castillo,Boston,2025-04-13,43215.0,Andrew Robinson
BK008724,CUST3215,EMP1059,PR2033,2025-09-10,,Dallas,Miami,Truck,9467.34,17405.55,Prepaid,Cancelled,Barajas Llc,Houston,Manufacturing,87500,Active,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK008725,CUST3204,EMP1059,PR2029,2025-05-19,,Boston,San Francisco,Container,2249.06,13103.18,Prepaid,Pending,Unknown Customer,Phoenix,Healthcare,63915,Active,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK008726,CUST3225,EMP1009,PR2046,2025-11-21,,Miami,Denver,Trailer,835.0,8340.83,Credit,Booked,Mcdonald-Morris,Boston,Healthcare,54508,Active,Casey Yang,Seattle,2022-06-05,81005.0,Autumn Christensen
BK008727,CUST3220,EMP1022,PR2048,2025-07-16,,Dallas,New York,Van,2488.49,12340.05,Credit,Pending,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,David Davis,Boston,2021-06-25,75092.0,Chad Henry
BK008728,CUST3083,EMP1090,PR2001,2025-08-23,,Houston,New York,Container,1044.65,19029.62,Cash,Booked,Palmer-Campbell,Houston,Manufacturing,12051,Inactive,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK008729,CUST3043,EMP1052,PR2022,2025-06-11,2025-06-18,New York,Denver,Container,2440.22,8479.33,Prepaid,Delivered,Price-Riggs,Chicago,Retail,87198,Active,Jeffrey Brown,Atlanta,2025-09-20,72051.0,Erin Todd
BK008730,CUST3269,EMP1034,PR2027,2025-12-27,,Denver,Atlanta,Mini Truck,6138.02,2645.01,Credit,In Transit,"Wilkerson, Kelly And French",San Francisco,E-commerce,53315,Inactive,Paul Leblanc,Dallas,2023-02-09,47770.0,Megan Rodriguez
BK008731,CUST3278,EMP1013,PR2045,2025-10-24,2025-10-28,Phoenix,,Truck,4941.8,14060.9,Credit,Delivered,Gomez-Rosales,Boston,E-commerce,60408,Active,Miss Deanna Sandoval Phd,New York,2023-03-01,81717.5,Jacqueline Terry
BK008732,CUST3205,EMP1029,PR2047,2025-10-12,,Miami,San Francisco,Trailer,4654.8,13454.94,COD,Cancelled,Garcia Ltd,Miami,Manufacturing,60200,Inactive,Elizabeth Mason,Denver,2021-11-21,5000.0,Anthony Dunn
BK008733,CUST3033,EMP1003,PR2028,2026-02-22,2026-02-26,Boston,Los Angeles,Van,2642.41,1444.62,Credit,Delivered,Johnson-Taylor,Phoenix,Healthcare,83200,Inactive,Tammy Jimenez,Miami,2024-08-29,86692.0,Tina Mcdaniel
BK008734,CUST3189,EMP1079,PR2050,2025-07-19,2025-07-24,Atlanta,Boston,,5342.94,12919.43,Prepaid,Delivered,Castillo-Dunn,Dallas,E-commerce,60197,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK008735,CUST3161,EMP1062,PR2048,2025-10-22,2025-11-05,Phoenix,Chicago,Mini Truck,3449.99,12392.47,Cash,Delivered,"Faulkner, Fisher And Simpson",Miami,Healthcare,26716,Inactive,Erica Bailey,San Francisco,2025-07-11,78210.0,Daniel Cannon
BK008736,CUST3265,EMP1063,PR2028,2025-12-21,,Chicago,New York,Mini Truck,7896.61,17747.06,Prepaid,Booked,Foster Group,Phoenix,E-commerce,28968,Inactive,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK008737,CUST3068,EMP1039,PR2035,2026-03-15,,Houston,Atlanta,Container,1273.03,5647.34,Credit,Pending,Williams-Johnson,Denver,Retail,87703,Active,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK008738,CUST3181,EMP1056,PR2048,2026-03-26,,Denver,Los Angeles,Container,8934.42,11854.48,Credit,Booked,Clark-Diaz,Miami,E-commerce,63555,Active,William Richardson,Phoenix,2026-03-07,112382.0,Shelly Rodriguez
BK008739,CUST3048,EMP1063,PR2004,2025-08-07,,Los Angeles,Phoenix,Container,2479.24,4770.09,Credit,Cancelled,"Murphy, Arnold And Martinez",New York,Healthcare,56813,Inactive,Derrick Hayes,Los Angeles,2025-06-14,77128.0,John Campbell
BK008740,CUST3091,EMP1012,PR2050,2025-09-24,,Miami,Dallas,Van,4390.17,5488.0,COD,Cancelled,"Stevenson, Mendez And Bishop",Denver,Retail,79817,Active,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK008741,CUST3266,EMP1039,PR2011,2025-05-07,,Atlanta,Denver,Truck,6367.81,7954.86,Prepaid,In Transit,Calderon-Sullivan,Phoenix,Retail,22294,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK008742,CUST3235,EMP1008,PR2041,2025-12-18,,Dallas,,Container,8346.53,13456.93,COD,Booked,Campbell-Robinson,Dallas,Manufacturing,36195,Inactive,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK008743,CUST3063,EMP1079,PR2040,2025-08-27,2025-09-04,San Francisco,Houston,Van,7387.19,6835.66,Prepaid,Delivered,Barron-Clayton,New York,E-commerce,71073,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK008744,CUST3004,EMP1069,PR2024,2025-08-19,2025-08-22,Chicago,Miami,Van,1906.87,14207.79,Credit,Delivered,Unknown Customer,New York,E-commerce,82552,Active,Sarah Frey,Dallas,2022-08-17,103259.0,Jennifer Yoder
BK008745,CUST3106,EMP1083,PR2035,2026-01-26,,Houston,Los Angeles,Van,3983.04,4176.46,COD,Cancelled,"Obrien, Savage And Williams",Seattle,Retail,22035,Inactive,Christopher Kelly,Houston,2022-03-20,73681.0,Elizabeth Murphy
BK008746,CUST3253,EMP1037,PR2046,2025-05-25,,Dallas,Houston,Mini Truck,5995.03,14699.37,Prepaid,In Transit,Bush-Wade,San Francisco,Healthcare,92733,Inactive,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK008747,CUST3099,EMP1074,PR2010,2025-11-20,,Los Angeles,Denver,Trailer,4338.53,19942.74,Prepaid,Booked,"Melendez, Moore And Martinez",Atlanta,Manufacturing,63117,Inactive,Antonio Long,Los Angeles,2025-05-21,110204.0,Devin Logan
BK008748,CUST3185,EMP1086,PR2035,2025-07-02,2025-07-15,Miami,San Francisco,Van,5423.11,7786.18,COD,Delivered,"Howard, Pierce And Reed",Atlanta,Healthcare,37932,Inactive,Linda Ward,Houston,2022-03-24,107426.0,Christopher Johnston
BK008749,CUST3159,EMP1094,PR2028,2025-09-10,,Dallas,Seattle,Mini Truck,6369.28,10038.43,Prepaid,Pending,"Kelley, Clark And Grant",New York,Manufacturing,70336,Active,Robert Oliver,Boston,2021-11-10,65493.0,Sarah Hart
BK008750,CUST3086,EMP1024,PR2016,2026-04-22,,New York,Denver,Van,4692.48,10695.14,Prepaid,In Transit,Unknown Customer,Houston,Manufacturing,78284,Active,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK008751,CUST3048,EMP1043,PR2027,2026-02-10,,Dallas,Denver,Trailer,4770.04,9489.66,COD,Cancelled,"Murphy, Arnold And Martinez",New York,Healthcare,56813,Inactive,William Moreno,Dallas,2021-08-08,53930.0,Michael Dean
BK008752,CUST3150,EMP1031,PR2016,2025-09-15,,Boston,Miami,Container,3839.15,2044.47,COD,Cancelled,"Acosta, Carson And Salazar",Seattle,Retail,60465,Inactive,Toni Lowe,Denver,2025-10-29,93839.0,Karen Guzman
BK008753,CUST3213,EMP1018,PR2012,2025-07-12,2025-07-25,Atlanta,San Francisco,Mini Truck,7785.87,18134.52,COD,Delivered,Unknown Customer,Denver,E-commerce,27923,Active,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK008754,CUST3073,EMP1005,PR2017,2025-06-09,2025-06-15,Denver,Boston,Mini Truck,7972.01,2055.83,Credit,Delivered,Hardin-Irwin,Phoenix,Healthcare,75234,Inactive,Kevin Duncan,New York,2024-06-06,85816.0,Jonathan Romero PhD
BK008755,CUST3220,EMP1011,PR2026,2025-09-16,,Miami,Denver,Mini Truck,7631.84,16194.51,Credit,In Transit,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,Lisa Roberts,Seattle,2022-06-15,49841.0,Benjamin Harper
BK008756,CUST3231,EMP1049,PR2005,2025-10-22,,Boston,Houston,Mini Truck,6128.25,6412.15,COD,In Transit,"Walters, Hays And Williams",Chicago,Healthcare,30937,Inactive,John Allison,Miami,2024-08-23,5000.0,Bethany Nelson
BK008757,CUST3191,EMP1002,PR2034,2025-11-18,,Chicago,Los Angeles,Truck,8410.04,2107.93,Credit,Pending,Richardson-Henry,Seattle,E-commerce,73027,Inactive,Stanley Allen,Denver,2023-04-04,70481.0,Nicholas Peters
BK008758,CUST3021,EMP1053,PR2045,2025-06-12,,Boston,Miami,Trailer,9067.11,19382.45,COD,Cancelled,"Carey, Wise And Wilkinson",San Francisco,Healthcare,75976,Inactive,Amanda Lewis,Phoenix,2022-03-17,89285.0,Kevin Long
BK008759,CUST3215,EMP1100,PR2042,2025-09-30,,Los Angeles,,Container,3364.68,2231.65,Credit,Cancelled,Barajas Llc,Houston,Manufacturing,87500,Active,Sherry Smith,Boston,2023-01-02,84629.0,Randy Schneider
BK008760,CUST3230,EMP1070,PR2007,2025-11-29,,Dallas,New York,Mini Truck,3224.37,2731.76,Prepaid,Cancelled,"Johnson, Mitchell And Newton",Houston,Retail,51610,Active,Molly Solis,Phoenix,2023-04-02,5000.0,Meghan Arnold
BK008761,CUST3035,EMP1090,PR2021,2026-02-11,,Phoenix,Boston,Van,2530.62,13471.76,Credit,Booked,"Butler, Howard And Schneider",Houston,E-commerce,75430,Active,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK008762,CUST3192,EMP1006,PR2046,2025-05-22,,Los Angeles,San Francisco,Trailer,7985.18,14966.73,Credit,In Transit,Moreno Group,Houston,E-commerce,33887,Active,Anna Thompson,San Francisco,2021-06-02,97495.0,Lee Wallace
BK008763,CUST3033,EMP1026,PR2033,2026-03-21,,Boston,Atlanta,Van,9884.16,4199.1,COD,Pending,Johnson-Taylor,Phoenix,Healthcare,83200,Inactive,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK008764,CUST3247,EMP1030,PR2031,2026-04-29,,Dallas,Miami,Truck,4945.42,10432.18,COD,Pending,Camacho-Watkins,Atlanta,E-commerce,39260,Inactive,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK008765,CUST3121,EMP1006,PR2046,2025-08-31,,Dallas,Atlanta,Truck,6099.46,19532.91,Prepaid,In Transit,Alvarez And Sons,Boston,Retail,90058,Active,Anna Thompson,San Francisco,2021-06-02,97495.0,Lee Wallace
BK008767,CUST3283,EMP1073,PR2028,2025-06-22,,New York,Seattle,Container,2774.47,5374.38,COD,Booked,Unknown Customer,Atlanta,Retail,33417,Inactive,Lisa Chavez,San Francisco,2022-05-09,72571.0,Lisa Horton
BK008768,CUST3248,EMP1062,PR2048,2026-03-13,,Dallas,Boston,Trailer,1761.84,18787.92,COD,Booked,Unknown Customer,New York,Manufacturing,84406,Inactive,Erica Bailey,San Francisco,2025-07-11,78210.0,Daniel Cannon
BK008769,CUST3257,EMP1045,PR2025,2025-06-19,,Phoenix,Denver,Container,188.03,16096.62,Credit,In Transit,Finley Plc,Miami,Healthcare,10559,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK008770,CUST3124,EMP1047,PR2044,2025-10-01,,Boston,Phoenix,Mini Truck,5867.12,6174.62,Prepaid,Cancelled,Thompson And Sons,San Francisco,Retail,25562,Inactive,Michael Sanchez,Boston,2025-07-11,97447.0,Nathan Greene
BK008771,CUST3051,EMP1064,PR2009,2025-06-27,2025-07-09,Dallas,New York,Truck,1342.79,8975.47,Prepaid,Delivered,"Curtis, Morgan And Baker",Dallas,Manufacturing,39994,Active,Jason Miles,Phoenix,2024-07-21,67510.0,Tammy Dixon
BK008772,CUST3232,EMP1089,PR2037,2025-06-26,,Denver,Atlanta,Van,8757.1,10038.43,COD,Pending,Perez Ltd,Houston,E-commerce,15508,Inactive,Patricia Velez,Chicago,2024-07-28,41957.0,Yvonne Valentine
BK008773,CUST3160,EMP1046,PR2006,2025-06-09,,Atlanta,San Francisco,Trailer,9280.75,919.63,Prepaid,Cancelled,Butler-Lopez,Chicago,Healthcare,99205,Active,Rebecca Morton,Phoenix,2021-06-25,56913.0,Elizabeth Howe
BK008774,CUST3050,EMP1023,PR2010,2026-04-30,,Boston,Atlanta,Mini Truck,5920.25,5318.79,COD,In Transit,"Hall, Mullen And Shaffer",Atlanta,Manufacturing,70799,Active,Kathleen Moreno,San Francisco,2025-08-11,44357.0,Amber Garner
BK008775,CUST3107,EMP1025,PR2010,2025-06-27,,Los Angeles,Denver,Trailer,8963.8,13837.06,Credit,Pending,Li And Sons,San Francisco,Manufacturing,94142,Inactive,Denise Baird,Denver,2022-06-08,94613.0,Lisa Williams
BK008776,CUST3192,EMP1031,PR2017,2026-03-24,2026-04-04,Phoenix,Seattle,Van,3477.06,19721.97,COD,Delivered,Moreno Group,Houston,E-commerce,33887,Active,Toni Lowe,Denver,2025-10-29,93839.0,Karen Guzman
BK008778,CUST3083,EMP1015,PR2032,2026-04-30,,Chicago,,Mini Truck,8625.4,10267.15,COD,Cancelled,Palmer-Campbell,Houston,Manufacturing,12051,Inactive,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK008779,CUST3161,EMP1078,PR2002,2026-02-17,,Boston,New York,Container,7092.16,18146.42,Prepaid,Booked,"Faulkner, Fisher And Simpson",Miami,Healthcare,26716,Inactive,Shawn Cherry,Chicago,2024-11-21,77358.0,Jesus Henderson
BK008780,CUST3100,EMP1079,PR2012,2025-10-11,,Dallas,Houston,Trailer,7020.91,13604.17,Prepaid,In Transit,Wallace-Rice,Los Angeles,Manufacturing,53261,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK008781,CUST3196,EMP1030,PR2002,2025-08-09,,Dallas,Phoenix,Container,7248.56,13984.73,COD,Cancelled,Jackson Group,San Francisco,Manufacturing,59878,Inactive,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK008782,CUST3123,EMP1051,PR2020,2025-05-29,,Miami,Phoenix,Container,2377.51,11493.1,Credit,Booked,"Lee, Richardson And Jensen",Denver,Manufacturing,86663,Active,Troy Morgan,Seattle,2021-06-27,48757.0,Douglas Maynard
BK008783,CUST3086,EMP1056,PR2008,2025-10-19,2025-10-22,San Francisco,Miami,Container,9242.52,17028.23,Credit,Delivered,Unknown Customer,Houston,Manufacturing,78284,Active,William Richardson,Phoenix,2026-03-07,112382.0,Shelly Rodriguez
BK008784,CUST3004,EMP1098,PR2031,2026-03-19,2026-03-29,Seattle,Atlanta,Trailer,902.79,2113.65,Prepaid,Delivered,Unknown Customer,New York,E-commerce,82552,Active,John Ortiz,Chicago,2026-01-30,117524.0,Gail Reyes
BK008785,CUST3062,EMP1045,PR2005,2025-10-19,,Dallas,,Van,5963.67,19265.74,COD,Pending,"Guerrero, Wood And Harvey",Denver,E-commerce,77254,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK008786,CUST3134,EMP1083,PR2029,2026-04-06,,New York,Seattle,Van,4909.67,3098.22,Credit,Pending,Saunders-Flowers,Atlanta,Manufacturing,41850,Inactive,Christopher Kelly,Houston,2022-03-20,73681.0,Elizabeth Murphy
BK008787,CUST3211,EMP1064,PR2030,2025-06-22,,Phoenix,Boston,Truck,4835.0,1768.34,COD,,"Richardson, Harvey And Frey",Dallas,E-commerce,63417,Inactive,Jason Miles,Phoenix,2024-07-21,67510.0,Tammy Dixon
BK008788,CUST3224,EMP1039,PR2016,2026-01-26,,Miami,Chicago,Mini Truck,4591.4,18384.0,Prepaid,Cancelled,"Lee, Pineda And Barrett",Boston,Manufacturing,94485,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK008789,CUST3026,EMP1068,PR2020,2025-10-25,,San Francisco,Miami,Truck,5097.28,16145.77,COD,Cancelled,Solis-Clark,Miami,Manufacturing,92479,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK008790,CUST3210,EMP1024,PR2029,2026-02-20,,Atlanta,Los Angeles,Trailer,5975.35,5318.76,Credit,In Transit,Dean Plc,Seattle,E-commerce,69472,Inactive,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK008791,CUST3176,EMP1071,PR2002,2026-02-09,,Denver,Houston,Container,8703.77,19454.75,COD,Cancelled,"Pennington, Washington And Guzman",Denver,Retail,46384,Active,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK008792,CUST3073,EMP1076,PR2024,2025-08-21,2025-08-22,Boston,Los Angeles,Truck,2484.33,19615.55,COD,Delivered,Hardin-Irwin,Phoenix,Healthcare,75234,Inactive,Amanda Cruz,Chicago,2023-04-06,54063.0,Tanya Hernandez
BK008793,CUST3010,EMP1027,PR2036,2026-04-06,,Los Angeles,Dallas,Trailer,1510.54,18661.4,Credit,In Transit,Gonzalez And Sons,Chicago,E-commerce,53308,Inactive,Christian Hardy,Miami,2025-11-01,53502.0,Sheila Turner
BK008794,CUST3004,EMP1006,PR2035,2025-11-11,,Miami,Denver,,8934.39,7373.86,Credit,Pending,Unknown Customer,New York,E-commerce,82552,Active,Anna Thompson,San Francisco,2021-06-02,97495.0,Lee Wallace
BK008795,CUST3084,EMP1021,PR2006,2025-12-12,,Miami,,Container,8708.33,1875.68,COD,Cancelled,"Bowen, Calderon And Lynch",San Francisco,Retail,39309,Active,Jennifer Chan,Los Angeles,2022-06-14,117357.0,Ashley Russell
BK008796,CUST3281,EMP1007,PR2041,2025-11-07,,Boston,Seattle,Mini Truck,8008.29,14855.79,Credit,Pending,Hubbard-Clements,San Francisco,Retail,70116,Active,Kevin Moore,Chicago,2023-09-06,50873.0,Frank Carpenter
BK008797,CUST3108,EMP1038,PR2021,2026-01-28,,San Francisco,Los Angeles,Container,6829.61,19450.72,Prepaid,Booked,Curry-Jones,Los Angeles,Manufacturing,74925,Active,Terri Massey,Boston,2022-03-13,90721.0,Joseph Gregory
BK008798,CUST3232,EMP1087,PR2012,2025-10-07,,Miami,Houston,Truck,3510.36,3841.98,COD,Pending,Perez Ltd,Houston,E-commerce,15508,Inactive,Brenda Chavez,Dallas,2025-12-11,111589.0,Mr. Douglas Watson Jr.
BK008799,CUST3176,EMP1040,PR2022,2025-07-20,,Boston,Atlanta,Trailer,6716.68,13684.6,Credit,In Transit,"Pennington, Washington And Guzman",Denver,Retail,46384,Active,Cheryl Green,Boston,2023-10-14,63549.0,Miguel Jarvis
BK008800,CUST3286,EMP1069,PR2034,2026-02-18,,Atlanta,Seattle,Truck,3887.26,17730.21,COD,,"Brown, Heath And Lyons",San Francisco,Manufacturing,31070,Active,Sarah Frey,Dallas,2022-08-17,103259.0,Jennifer Yoder
BK008801,CUST3242,EMP1075,PR2017,2026-04-24,,Miami,Seattle,Van,5667.58,19311.32,Credit,In Transit,Peters-Haley,Houston,Healthcare,38737,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK008802,CUST3052,EMP1071,PR2043,2026-01-15,2026-01-18,Denver,Seattle,Van,9657.2,19516.85,Prepaid,Delivered,Unknown Customer,New York,E-commerce,97911,Inactive,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK008803,CUST3184,EMP1055,PR2042,2025-07-18,,Chicago,New York,Van,4800.02,11622.97,Credit,Pending,"Perry, Franklin And Edwards",Dallas,Healthcare,37145,Active,Ruben Clark,San Francisco,2026-02-04,108196.0,Jason Scott
BK008804,CUST3238,EMP1039,PR2002,2026-02-20,,Chicago,Phoenix,Trailer,7817.31,3659.54,Credit,In Transit,Morgan Inc,Atlanta,Healthcare,19848,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK008805,CUST3201,EMP1082,PR2036,2025-09-16,,Los Angeles,Miami,Container,5867.39,2296.69,COD,Pending,"Owen, Joyce And Peters",Boston,Manufacturing,40901,Inactive,Stephen Zamora,Los Angeles,2023-02-27,64228.0,Matthew Newman
BK008806,CUST3090,EMP1060,PR2004,2025-06-12,,New York,Houston,Van,6931.77,16571.75,COD,In Transit,Mcdonald-Williams,Boston,Retail,50534,Inactive,Lisa Jackson,Miami,2024-01-07,47399.0,Brenda Smith
BK008807,CUST3140,EMP1100,PR2002,2026-02-05,,Los Angeles,Seattle,Van,7012.55,3200.77,Credit,In Transit,Williams And Sons,San Francisco,Retail,85994,Inactive,Sherry Smith,Boston,2023-01-02,84629.0,Randy Schneider
BK008808,CUST3189,EMP1018,PR2012,2025-06-14,2025-06-28,New York,Denver,Van,5307.42,8386.69,Prepaid,Delivered,Castillo-Dunn,Dallas,E-commerce,60197,Inactive,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK008809,CUST3220,EMP1036,PR2021,2025-12-06,,Dallas,Los Angeles,Trailer,8057.86,9906.69,Credit,Booked,"Reynolds, Meyer And Dennis",Denver,Retail,17068,Active,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK008810,CUST3019,EMP1099,PR2045,2025-09-26,,Boston,Dallas,Van,9841.5,12302.96,Prepaid,Booked,Hayes Inc,Houston,Manufacturing,28936,Active,Timothy Aguirre,New York,2024-03-30,106161.0,George Robertson
BK008811,CUST3068,EMP1020,PR2025,2025-07-17,,San Francisco,,Trailer,552.48,5133.36,Prepaid,Booked,Williams-Johnson,Denver,Retail,87703,Active,Lisa Sanchez,Atlanta,2026-04-25,50850.0,Jeffrey Wright
